let	（let O do で）O に～させる
shake	を振る，揺れる
shoot	（を）撃つ，（を）シュートする
sink	沈む（⇔ float），を沈める
skip	（を）抜かす，（を）飛ばす，跳ねる
slide	滑り下りる〈down ～を〉，を滑らせる
specialize	専門とする〈in ～を〉，専攻する〈in ～を〉（≒ major）
spill	をこぼす，こぼれる
stick	くっつく〈to ～に〉，を突き刺す
stretch	ストレッチをする，伸びる，を伸ばす
succeed	成功する〈in ～に〉（⇔ fail），継承する〈to ～を〉
suffer	苦しむ〈from ～に〉，病気にかかる〈from ～の〉
supply	を供給する〈for ～に〉
tease	をからかう〈about ～のことで〉
tend	（tend to do で）～する傾向がある，～したい気がする
translate	を翻訳する〈into ～に，from ～から〉
twist	をひねる，をねじる，（糸など）をよる
widen	を広げる（⇔ narrow），広くなる
yell	怒鳴る，叫ぶ〈at ～に〉
appreciate	を感謝する
arrest	を逮捕する〈for ～の罪で〉
beat	を負かす（≒ defeat），（を）打つ
bite	（を）かむ
burst	破裂する，を破裂させる
combine	を結びつける〈with ～と〉
consider	についてよく考える，（を）熟考する
crash	衝突する〈into，against ～に〉
demonstrate	を論証する，を実演して見せる，デモをする
depend	頼る，依存する〈on ～に〉
examine	を調べる，に試験をする
express	を表現する
gain	を得る（⇔ lose），を増す
lay	を横たえる，を敷く
maintain	を維持する（≒ keep up），を主張する〈that ...ということ〉
mention	に言及する，を述べる〈that ...ということ〉
propose	を提案する，結婚を申し込む〈to ～に〉
refresh	を元気づける，の気分をさわやかにする
regret	を後悔する
release	を解放する〈from ～から〉
respect	を尊敬する（≒ look up to），を尊重する
review	（を）復習する，をよく調べる
rise	（太陽などが）昇る（⇔ set），（価格・温度などが）上がる（⇔ fall）
seek	追求する〈for ～を〉，を捜す（≒ look for）
select	を選ぶ
swing	揺れる，を揺らす
unite	を団結させる，（を）統合する
vary	異なる，（いろいろに）変化する
wrap	を包む，を巻きつける
faith	信仰（心）〈in ～への〉，信頼
fever	熱
flashlight	懐中電灯（英 electric torch）
frame	額縁，枠
fuel	燃料
garbage	（台所から出る）生ごみ
goal	目標（≒ purpose），ゴール
harmony	調和〈with ～との〉
historian	歴史家，歴史学者
honor	敬意，光栄，名誉（⇔ dishonor）
imagination	想像（力）
importance	重要性
influence	影響〈on ～への〉（≒ effect）
interest	興味，利子
introduction	導入，紹介
lawyer	弁護士，法律家
license	免許（証）
lifetime	一生，生涯
literature	文学
lobby	（ホテル・劇場などの）ロビー
location	場所，位置，ロケ地
maid	メイド，お手伝い
mall	ショッピングセンター（英 shopping centre）
manager	支配人，管理者，経営者
matter	問題，（～s）困難，物質
media	（the ～）（集合的に）マスコミ，マスメディア（＝ mass media）
mess	散らかった状態，ひどいありさま
messenger	配達人，使者，使い走り
mosquito	蚊
nationality	国籍
navigation	運行指示，航行，飛行
necessity	必需品，必要，必要性
neighborhood	近所，地域
opinion	（しばしば one's ～）意見
origin	起源
partner	パートナー，配偶者
pause	休止，中止
percent	パーセント
pillow	枕
plate	皿
poem	詩
policy	政策，方針
popularity	人気
pound	ポンド（英国の貨幣単位・重量単位）
praise	称賛〈of，for ～に対する〉，賛美
presentation	発表，提示，贈呈
pressure	圧力
privacy	プライバシー，秘密
process	過程，進行，製法
progress	進歩〈in ～での〉（≒ advance），前進
psychology	心理（学）
race	競走［争］
rate	比率，割合，速度
reaction	反応〈to ～への〉
relation	（～s）関係〈between ～の間の，with ～との〉，結びつき
relative	親戚，身内
resource	（通例 ～s）資源，資金
reunion	再会（の集い），再結合
reward	報奨金，報酬〈for ～に対する〉
root	根，（～s）（人・事物の）ルーツ
rumor	うわさ（英 rumour）
safety	安全（⇔ danger）
scene	場面，眺め，景色
science fiction	SF，空想科学小説
score	得点
security	警備，安全
selection	品ぞろえ，選ばれた物［人］，選択（≒ choice）
sentence	文
skill	技術，熟練
smoker	喫煙者
species	種（しゅ）
spider	クモ
statue	像，彫像
stereo	ステレオ
stomach	胃，腹
strength	強さ，力，長所
surface	表面，（the ～）外見
talent	才能〈for ～に関する〉，才能のある人たち
teammate	チームメイト
technology	科学技術，テクノロジー
tool	道具
toothache	歯痛
topic	話題，トピック
truth	（通例 the ～）真実
vase	花瓶
victim	犠牲（者），いけにえ
wheat	小麦
width	横幅，（幅の）広さ
achievement	功績〈in ～における〉，業績，達成
admission	入場（許可），入会，入学
aisle	通路
appreciation	感謝，評価
arrival	到着（⇔ departure）
attitude	態度〈toward, to ～に対する〉
attraction	（観光の）名所，呼び物，魅力
baggage	手荷物（英 luggage）
belief	信仰，確信，信念
biology	生物学
bottom	（the ～）底（⇔ top），（通例 the ～）下部
brain	脳，（しばしば ～s）頭脳，（the ～s）（グループの）ブレーン
branch	枝，支流，支店
campaign	（社会的・政治的・商業的）運動，組織的活動，キャンペーン
code	暗号，規範
competition	競争，競技（会），試合
conclusion	結論，結び
connection	関係〈with ～との，between ～の間の〉，結合
creation	創作，創造
delivery	配達
demonstration	デモ，実演
economy	（しばしば the ～）経済，倹約
expression	表現，表情
factor	要素，要因
failure	失敗〈in ～での〉（⇔ success）
fair	見本市，博覧会，品評会
fare	（乗り物の）料金
fault	欠点，誤り
fear	恐れ，心配
feature	特徴，（通例 ～s）容ぼう
flavor	味，風味，趣（英 flavour）
form	（書き込み）用紙，形
generation	世代
grocery	（～ ies）食料雑貨，食料雑貨店（＝ grocery store）
ground	（通例 the ～）地面，土地
headache	頭痛
horizon	（the ～）地平線，水平線
invitation	招待〈to ～への〉
market	市場
opportunity	機会（≒ chance）
pain	苦痛，（～s）苦労
pattern	様式，型，模様
period	期間，時代，ピリオド
personality	性格，個性，人格
pride	プライド，誇り
production	生産
proof	証拠
property	（集合的に）財産，（通例 ～ ties）特性
recovery	（a ～）回復
scenery	（集合的に）風景
separation	分離
shadow	影，（日）陰（≒ shade）
sign	標識，合図，前兆
task	（課せられた）仕事
term	期間，学期，専門用語
theme	テーマ，主題
thought	考え，思考
tradition	伝統
value	価値
vote	投票，票
wealth	財産，富
ill	【形】病気で（≒ sick）（⇔ well），悪い
instant	【形】即時の，即席の
intelligent	【形】知能の高い，気のきいた
lazy	【形】怠惰な，ものぐさな
legal	【形】法律（上）の，合法的な（⇔ illegal）
lifelong	【形】一生の
mad	【形】熱中して〈on, about ～に〉，狂気の
medium	【形】中間の，中くらいの
mild	【形】甘口の，穏やかな，適度な
missing	【形】欠けている，失われた〈from ～から〉
mobile	【形】移動可能な
narrow	【形】狭い（⇔ broad, wide），狭量な
negative	【形】否定の，消極的な（⇔ positive）
overweight	【形】太り過ぎの，重量超過の（⇔ underweight）
painful	【形】つらい，苦痛な，苦しい（⇔ painless）
patient	【形】忍耐強い〈with ～に〉（⇔ impatient）
personal	【形】個人の，私的な（≒ private）（⇔ public）
physical	【形】身体の（⇔ mental），物質的な（≒ material）（⇔ spiritual）
pleasant	【形】気持ちの良い，快い
polite	【形】礼儀正しい（⇔ impolite, rude）
positive	【形】肯定的な，積極的な（⇔ negative）
professional	【形】プロの，専門の（⇔ amateur）
rapid	【形】急速な，（動きが）速い
real	【形】本当の，真の，実在する
responsible	【形】責任のある〈for ～に対して〉
rough	【形】（表面が）粗い（⇔ smooth），大まかな
round	【形】丸い
scary	【形】恐ろしい
sharp	【形】鋭い，（坂などが）急な，鋭敏な
shy	【形】引っ込み思案の，恥ずかしがりの
spicy	【形】ぴりっとした，薬味の効いている
standard	【形】標準の
steady	【形】着実な，一定した，固定された
stressful	【形】ストレスの原因となる，緊張を強いる
strict	【形】厳しい
tasty	【形】おいしい，風味の良い
technical	【形】専門の，工業技術の
terrible	【形】ひどい，恐ろしい
thick	【形】太い，厚い（⇔ thin）
tidy	【形】きちんとした，身ぎれいな，きちょうめんな
typical	【形】典型的な
unfriendly	【形】不親切な，よそよそしい（⇔ friendly）
unknown	【形】知られていない，無名の
unlikely	【形】ありそうにない（⇔ likely）
useless	【形】無駄な，役に立たない（⇔ useful）
violent	【形】乱暴な，激しい
worth	【形】価値がある〈doing ～する〉
active	【形】活動的な，積極的な（⇔ passive）
amazing	【形】驚くべき，びっくりするほどの
exact	【形】正確な
general	【形】一般の（⇔ special），全体の
individual	【形】個人の，個々の
nuclear	【形】原子力利用の，核の
opposite	【形】反対の〈to, from ～と〉
pure	【形】汚れていない，純粋な（⇔ mixed）
raw	【形】未加工の，生（なま）の
reasonable	【形】手ごろな，道理に合った
rude	【形】無作法な（⇔ polite）
specific	【形】特定の，明確な
stupid	【形】愚かな（≒ foolish，silly）（⇔ clever）
superior	【形】優れた〈to ～より〉（⇔ inferior）
tight	【形】きつい（⇔ loose）
unique	【形】独特の，ユニークな，唯一の
unkind	【形】不親切な（⇔ kind）
valuable	【形】貴重な，高価な
various	【形】さまざまな
visible	【形】目に見える（⇔ invisible），明白な
wise	【形】賢い，賢明な（⇔ foolish）
hardly	【副】ほとんど～ない（≒ scarcely）
hopefully	【副】願わくば，うまくいけば
lately	【副】最近，近ごろ（≒ recently）
mainly	【副】主に
mostly	【副】主として，大部分は
necessarily	【副】（否定文で）必ずしも（～でない），必然的に
properly	【副】適切に
rather	【副】かなり，むしろ
secretly	【副】ひそかに
shortly	【副】じきに，間もなく
sincerely	【副】心から
straight	【副】真っすぐに
strongly	【副】強く，激しく
surprisingly	【副】驚くほど，意外にも
therefore	【副】それ故に
totally	【副】完全に，全く，とても
accidentally	【副】誤って，偶然に（≒ by accident）
currently	【副】現在（のところ）（≒ at present）
endlessly	【副】果てしなく
extremely	【副】非常に，極端に
immediately	【副】直ちに（≒ at once, right away）
increasingly	【副】ますます，だんだん
indeed	【副】実は（≒ in fact），本当に（≒ really）
nevertheless	【副】それにもかかわらず
normally	【副】通常は，普通は
obviously	【副】明らかに
rarely	【副】めったに～しない（≒ seldom）
slightly	【副】少し，わずかに
terribly	【副】ひどく，とても
A as well as B	ＢはもちろんのことＡも（≒ not only B but also A）
a couple of ～	2，3の～，2つの～
a number of ～	いくつかの～（≒ several），たくさんの～（≒ many）
a variety of ～	さまざまな～
according to ～	～によれば
after a while	しばらくして
all the way	はるばる
along with ～	～と一緒に
apply for ～	～に応募する
as a result of ～	～の結果として
as ～ as possible	できるだけ～（≒ as ～ as one can）
as if［though］ ...	まるで...のように
as usual	いつものように
ask for ～	～を求める（≒ request）
at first	初めは
at least	少なくとも（⇔ at most）
at the sight of ～	～を見て
be against ～	～に反対である（⇔ be for ～）
be away	留守にする
be bad［poor］ at ～	～が下手である
be based on ～	～に基づいている
be crowded with ～	～で混雑している
be dependent on ～	～に依存している（⇔ be independent of ～）
be different from ～	～と異なる
be familiar with ～	～に精通している
be far from ～	決して～ではない（≒ be by no means ～）
be full of ～	～でいっぱいである（≒ be filled with ～）
be independent of ～	～から独立している（⇔ be dependent on ～）
be likely to do	～しそうである
be looking forward to doing	～することを楽しみにして待つ
be made up of ～	～から成る（≒ be composed of ～，consist of ～）
be popular with ～	～に人気がある
be proud of ～	～を誇りに思う
be ready for ～	～の用意ができている
be responsible for ～	～に対して責任がある
be said to be ～	～であると言われている
be satisfied with ～	～に満足している
be similar to ～	～と似ている
be sold out	売り切れている
be supposed to do	（当然）～するものとされている
be tired of ～	～に飽きる
be used to doing	～するのに慣れている
be worried about ～	～を心配する（≒ be concerned about ～）
because of ～	～の理由で
believe in ～	～の存在を信じる
break down	故障する
bring about ～	～をもたらす，～を引き起こす（≒ cause，produce）
by accident	偶然に（≒ by chance）（⇔ on purpose）
by chance	偶然に（≒ by accident）（⇔ on purpose）
by heart	暗記して
by mistake	間違って
by nature	生まれつき
by the end of ～	～の終わりまでには
call out	大声で呼びかける
can't help doing	～せざるを得ない（≒ can't help but do）
carry out ～	～を実行する（≒ put ～ into practice，conduct）
catch up with ～	～に追いつく
check out	チェックアウトする（⇔ check in）
come across ～	～をふと見つける，～に偶然出会う
come out	（太陽・月などが）出る，（花が）咲く
come true	実現する（≒ be realized）
do well	うまくいく，成功する
dress up	正装する
drop by	ひょいと立ち寄る（≒ stop by）
each other	お互い
either A or B	ＡかＢのどちらか
enough to do	～するのに十分な
even if ...	たとえ...でも
（every） now and then	時々（≒ sometimes）
every other month［day, year, week］	1カ月［日，年，週間］おきに
fall asleep	寝入る
fill up ～	～を満たす，～をいっぱいにする
find out ～	～を見つけ出す（≒ discover）
for a while	しばらく（の間）
for free	無料で（≒ for nothing）
for fun	遊びで
for instance	例えば（≒ for example）
for the first time	初めて
get A back from B	ＢからＡを取り戻す
get A to do	Ａに～してもらう（≒ have A do）
get along［on］ with ～	～とうまくやっていく
get away	離れる
get better	体調が良くなる，上手になる
get married	結婚する
get together	集まる
give A a ride	Ａを車に乗せる
give up ～	～をあきらめる
go against ～	～に反する，～に従わない
go ahead	先に行く
go through ～	（苦難など）を経験する
go wrong	（物事が）うまくいかない，（機械などが）故障する
graduate from ～	～を卒業する
grow up	成長する
had better do	～した方がよい
hand in ～	～を提出する
have A in common with B	Ｂと共通してＡを持つ
hear from ～	～から便りをもらう（⇔ write to ～）
help A （to） do	Ａが～するのを助ける
here and there	あちらこちらに［で］
in addition to ～	～に加えて
in advance	あらかじめ（≒ ahead，beforehand）
in any case	とにかく（≒ anyway）
in fact	実際は（≒ actually，indeed）
in order to do	～するために
in particular	特に（≒ especially）（⇔ in general）
in return	お返しに
in spite of ～	～にもかかわらず（≒ despite）
in that case, ...	その場合には，...
in［at］ the beginning of ～	～の初めに（⇔ at the end of ～）
in the long run	長い目で見れば，結局は（⇔ in the short run）
in the middle of ～	～の真ん中に
in the past	これまでに，昔は（⇔ in the future）
in time	間に合って
instead of ～	～の代わりに（≒ in place of ～）
keep［bear］ A in mind	Ａを心に留める
keep （on） doing	～し続ける
keep up with ～	～に（遅れないで）ついていく
leave A behind	Ａを置いていく
little by little	少しずつ（≒ gradually）
look after ～	～の世話をする（≒ take care of ～）
look up ～	～を調べる
major in ～	～を専攻する
make a decision	決定する，決意する（≒ decide）
make a mistake	間違える
make （a） noise	音を立てる，騒ぎ立てる
make friends with ～	～と友達になる
make fun of ～	～をからかう
make one's bed	ベッド［寝床］を整える
make sure （that） ...	...であることを確実にする
make up one's mind to do	～しようと決心する
more ～ than S had expected	Ｓが思っていたよりも～だ
name A after B	ＢにちなんでＡを名づける
neither A nor B	ＡでもＢでもない，ＡもＢも～でない
next to ～	～の隣に
no longer ～	もはや～でない
not only A but (also） B	ＡばかりでなくＢもまた（≒ B as well as A）
on board ～	～に乗って
on business	仕事で
on foot	徒歩で
on purpose	わざと（⇔ by accident，by chance）
on sale	売り出し中で
on （the［an］） average	平均して（≒ averagely）
on time	時間どおりに
once in a while	時々（≒ sometimes）
pay for ～	～の費用を払う
pick A up	Ａを車で迎えにいく［くる］
pick up ～	～を買い求める，～を入手する
play an important role［part］ in ～	～で重要な役割を果たす
plenty of ～	たくさんの～
point out ～	～を指摘する
prefer A to B	ＢよりＡを好む（≒ like A better than B）
provide A with B	ＡにＢを供給する（≒ provide B for A）
put A away	Ａを片づける
put A in order	Ａを整理する
put down ～	～を書き留める（≒ write down ～）
put off ～	～を延期する（≒ postpone）
put on ～	～を着用する（⇔ take off ～）
put out ～	（明かり・火）を消す
rely on ～	～を信頼する，～を頼る
right away	直ちに（≒ at once）
run over ～	（車が）～をひく
search A for B	Ｂを求めてＡ（場所）を探す
see if ...	...かどうか確かめる
show up	現れる（≒ appear）
slow down	スピードを落とす
so far	今までのところ，そこまでは（≒ up to now）
so ～ that ...	とても～なので...
so that A can［will, may］ do	Ａが～できるように［～するように］
something is wrong with ～	～はどこか調子が悪い
sooner or later	遅かれ早かれ
sound like ～	～のようだ，～のように聞こえる
spend A doing	Ａ（時間）を～して過ごす
stand by ～	～を支援する（≒ support）
stay in bed	寝ている
stay［sit］ up late	夜更かしをする
succeed in ～	～に成功する（⇔ fail in ～）
such as ～	～のような（≒ like）
take A back to B	ＢへＡを返品する
take a look at ～	～を見る
take a seat	座る
take after ～	～に似ている（≒ resemble）
take care of ～	～を世話する（≒ look after ～）
take off ～	（身につけていた物）を脱ぐ，とる（⇔ put on ～）
take over ～	～を引き継ぐ
take part in ～	～に参加する
take place	行われる，起こる
tell a lie	うそをつく
thanks to ～	～のおかげで
That's why ...	そんなわけで...。
the first time ...	初めて...する［した］とき
the instant （that） ...	...するとすぐに（≒ as soon as ...）
the way ...	...のやり方
There is no doubt （that） ...	...は間違いない。
these days	このごろ
This is because ...	これは...だからである。
throw away ～	～を捨てる
to begin with	まず第一に（≒ in the first place）
together with ～	～に加えて，～と一緒に
too ～ to do	...するには～過ぎる
try one's best	全力を尽くす（≒ do one's best）
turn down ～	～を断る（≒ refuse, reject）
turn on ～	～のスイッチを入れる（⇔ turn off ～）
turn out to be ～	～であることが分かる（≒ prove to be ～）
used to do	以前は～であった
wait for ～	～を待つ
wake up	目を覚ます
whether ～ or not	～であろうとなかろうと
without fail	必ず，間違いなく
work for ～	～で働く
would like A to do	Ａに～してもらいたい
A and so on［forth］	Ａなど
a bunch of ～	一束の～，一房の～
a great［good］ deal of ～	大量の～
above all	何よりもまず，とりわけ
across from ～	～の真向かいに，～の向こう側に
after all	結局（は）（≒ in the end）
ahead of ～	～に先立って，～の前に
all at once	突然に，不意に（≒ suddenly, all of a sudden）
all of a sudden	突然に，不意に（≒ suddenly，all at once）
all the time	いつでも，その間ずっと
all （the） year round［around］	1年中
apart from ～	～は別にして
as ～ as ever	相変わらず～
as far as I know, ...	私の知っている限りでは，...
as long as ...	...する限り
as well	もまた（≒ too, also）
at （the） most	せいぜい，最大でも（⇔ at least）
be about to do	まさに～するところである
be at a loss	途方に暮れる
be aware of ～	～に気づいている（≒ be conscious of ～）
be busy doing	～するのに忙しい
be certain to do	確かに～する
be connected with ～	～と関係がある
be disappointed with［at］ ～	～にがっかりする
be expected to do	～するよう期待される，～するものとされる
be forced to do	～するように強いられる
be impressed with ～	～に感銘を受ける
be in contact with ～	～と連絡を取っている，～と接触している（≒ keep in touch with ～）
be in danger	危険にさらされている
be in full bloom	満開である
be in （the） hospital	入院している
be in trouble	困っている
be［get］ injured	けがをする
be involved in［with］ ～	～に夢中である，～に関わっている
be on a diet	ダイエットをしている
be related to ～	～に関係がある
be short of ～	～が不足している
be sure of［about］ ～	～を確信している
be sure to do	必ず～する
be unable to do	～することができない
be worth doing	～する価値がある
before long	間もなく（≒ soon）
behave oneself	行儀よくする
break out	（戦争・災害などが）勃発（ぼっぱつ）する
bring up ～	～を育てる（≒ raise）
by far	（最上級を強めて）断然
by sea	船で（≒ by ship）
by the time ...	...するときまでに
by turns	交代で
call for ～	（物が）～を必要とする，～を要求する（≒ require）
change A into B	ＡをＢに変える
change one's mind	考えを変える
check in	チェックインする（⇔ check out）
cheer A up	Ａを元気づける
come close to ～	危うく～しそうになる
come to do	～するようになる
come up to ～	～にやってくる，～に近づいてくる
come up with ～	～を考え出す
compare A with B	ＡをＢと比較する
decide on ～	～に決める
depend on［upon］ ～	～次第である，～に依存する
do A harm	Ａに害を及ぼす（⇔ do A good）
drop in at［on］ ～	～に立ち寄る
due to ～	～が原因で
eat out	外食する（⇔ eat in）
end up doing［with ～］	結局～して［で］終わる
exchange A for B	ＡをＢと両替［交換］する
feel like doing	～したい気がする
figure out ～	～を計算する
fill out［in］ ～	～に書き込む
For one thing, ...	1つには，...
for short	略して，短く言って
for sure	確かに（≒ for certain）
from now on	今後ずっと
from time to time	時々（≒ sometimes）
get out of ～	～から出る
get over ～	（困難・病気など）を克服する（≒ overcome）
get rid of ～	～を取り除く（≒ remove）
hang up	電話を切る（⇔ hold on）
happen to do	たまたま～する
have A in mind	Ａを考えている
have a sore throat	のどが痛む
have nothing to do with ～	～と全く関係がない
have trouble doing	～するのに苦労する
head for ～	～へ向かう
hope for ～	～を願う
If only ...	（仮定法で）...でさえあればなあ。
in a hurry	急いで
in a［one］ sense	ある意味では（≒ in a［one］ way）
in charge of ～	～を担当［管理，世話，監督］して
in conclusion	結論として，最後に（≒ finally）
in detail	詳細に
in general	一般に（≒ generally）
in line	一直線に，整列して（⇔ out of line）
in one's thirties［forties, ...］	30代［40代，...］で
in other words	言い換えれば
in pairs	2つ［2人，2匹］1組になって
in place of ～	～の代わりに（≒ instead of ～）
in practice	実際のところは
in reality	（外見などに反して）実際は
in the distance	遠方に
in the end	最後には，結局（≒ after all）（⇔ in the beginning）
in the first place	まず第一に（≒ to begin with）
in the short run	差し当たっては，短期的に見ると（⇔ in the long run）
in turn	順番に
It is no use doing	～しても無駄である
It is not until ～ that ...	～になって初めて...する
（just） in case	万一に備えて
keep away from ～	～に近づかない
keep in touch with ～	～との連絡を保つ
keep one's promise［word］	約束を守る（⇔ break one's promise［word］）
lead A to B	ＡをＢに至らせる，ＡをＢに導く
lead to ～	～に発展する（≒ cause），～に至る
leave A alone	Ａを放っておく
look down on ～	～を見下す（⇔ look up to ～）
look into ～	～を調べる（≒ investigate）
look out	用心する
look over［through］ ～	～に目を通す
look up to ～	～を尊敬する（≒ respect）（⇔ look down on ～）
lose one's way	道に迷う
make a difference	違いをもたらす
make a reservation	予約する
make a speech	演説をする
make an appointment with ～	～の予約をする
make effort（s）	努力する
make it	うまくいく，（乗り物などに）間に合う
make one's way to ～	～へ進む
make progress	進歩する
make sense	意味をなす
make the most of ～	～を最大限に活用する
make up for ～	～の埋め合わせをする
make use of ～	～を利用する
mean to do	～するつもりである
more or less	多かれ少なかれ
never fail to do	必ず～する
no more than ～	～しか，～にすぎない（≒ only）
not A but B	ＡではなくＢ
not so much A as B	ＡというよりはむしろＢ（≒ B rather than A）
nothing but ～	ただ～だけ，～にすぎない（≒ only）
now （that） ...	今や...なので
of one's own	自分自身の
on earth	（疑問詞を強めて）一体全体
on one's own	自身の力で
on schedule	予定どおりに
on the other hand	一方では
on the point of doing	まさに～しようとして
one after another	次々に
one another	お互い
one by one	1つずつ，1人ずつ
out of date	時代遅れの［で］（⇔ up to date）
out of order	故障して（⇔ in order）
over （a cup of） coffee［tea］	コーヒー［お茶］を飲みながら
over and over （again）	何度も
pass by ～	～のそばを通る
pay attention to ～	～に注意する
prevent［keep］ A from doing	Ａが～するのを妨げる
put A into practice	Ａを実行に移す（≒ carry out ～）
put up with ～	～を我慢する（≒ endure，stand）
reach out for ～	～を取ろうと手を伸ばす
regard A as B	ＡをＢと見なす（≒ consider A as B，think of A as B）
regardless of ～	～にかかわらず
remind A of B	ＡにＢを思い出させる
result from ～	～の結果として起こる
result in ～	結局～に終わる（≒ end up with ～）
run after ～	～を追いかける
run out of ～	～がなくなる
see A off	Ａを見送る
see （to it） that ...	必ず...するように取り計らう
separate A from B	ＡをＢから分離する
set up ～	～を設立する（≒ establish），～を立てる
shake hands	握手をする
side by side	並んで
some A, others B	ＡもいればＢもいる
speaking [talking] of ～	～と言えば
stand for ～	（頭文字などが）～を表す
stand out	目立つ（≒ be outstanding）
start up ～	～を起動させる
start with ～	～で始まる（⇔ end with ～）
stop by ～	～に立ち寄る（≒ drop by ～）
take a break［rest］	休憩する
take a deep breath	深呼吸をする
take［mistake］ A for B	ＡをＢと間違える
take A into account	Ａを考慮に入れる（≒ take account of A）
take a nap	昼寝をする
take advantage of ～	～を利用する
take in ～	～を取り入れる
take the place of ～	～の代わりをする（≒ replace）
tell A from B	ＡとＢを見分ける（≒ distinguish A from B）
That's how ...	そのようにして...。
the same A as B	Ｂと同じＡ
think of A as B	ＡをＢと考える（≒ regard［consider］ A as B）
think over ～	～をじっくり考える
to be honest with you	正直なところ（≒ honestly speaking）
to be sure	確かに（≒ indeed）
to one's surprise	驚いたことに
to tell （you） the truth	実を言えば
translate［put］ A into B	ＡをＢに翻訳する
turn A into B	ＡをＢに変える
turn off ～	（テレビ・明かりなど）を消す，（水など）を止める（⇔ turn on ～）
upside down	逆さまに
watch out for ～	～に用心する
what is worse	さらに悪いことには（≒ to make matters worse）
with care	気をつけて（≒ carefully）
with luck	運が良ければ
would rather A than B	ＢよりむしろＡしたい